unemp,sippst,year,mth
4.3000002,20,2001,8
4.3000002,20,2001,9
4.4000001,20,2001,10
4.5,20,2001,11
4.4000001,20,2001,12
4.4000001,20,2002,1
4.4000001,20,2002,2
4.4000001,20,2002,3
4.5,20,2002,4
4.3000002,20,2002,5
4.5,20,2002,6
4.5999999,20,2002,7
12.2,21,1983,1
12.5,21,1983,2
12.4,21,1983,3
12.2,21,1983,4
12.1,21,1983,5
12.1,21,1983,6
11.9,21,1983,7
11.7,21,1983,8
11,21,1983,9
10.7,21,1983,10
10.4,21,1983,11
10.1,21,1983,12
9.8999996,21,1984,1
9.6000004,21,1984,2
9.6999998,21,1984,3
9.6999998,21,1984,4
9.5,21,1984,5
9.1000004,21,1984,6
8.8999996,21,1984,7
8.8999996,21,1984,8
9.1000004,21,1984,9
9,21,1984,10
9.1999998,21,1984,11
9.3000002,21,1984,12
9.1999998,21,1985,1
9.6999998,21,1985,2
9.3000002,21,1985,3
9.3000002,21,1985,4
9.1999998,21,1985,5
9.3999996,21,1985,6
9.5,21,1985,7
9.6000004,21,1985,8
9.6999998,21,1985,9
9.6999998,21,1985,10
9.6999998,21,1985,11
9.6000004,21,1985,12
9.6000004,21,1986,1
9.6999998,21,1986,2
9.3999996,21,1986,3
9.3000002,21,1986,4
9.3000002,21,1986,5
9.1000004,21,1986,6
9.3000002,21,1986,7
9.1000004,21,1986,8
9.1000004,21,1986,9
9.1000004,21,1986,10
9.1000004,21,1986,11
9.1999998,21,1986,12
9,21,1987,1
9.1000004,21,1987,2
9.3000002,21,1987,3
9,21,1987,4
8.8999996,21,1987,5
8.8999996,21,1987,6
8.6000004,21,1987,7
8.6000004,21,1987,8
8.5,21,1987,9
8.6000004,21,1987,10
8.3999996,21,1987,11
8.3000002,21,1987,12
8.6000004,21,1988,1
8.5,21,1988,2
8.5,21,1988,3
8.3000002,21,1988,4
8.1999998,21,1988,5
7.9000001,21,1988,6
7.9000001,21,1988,7
7.8000002,21,1988,8
7.5,21,1988,9
7.3000002,21,1988,10
7,21,1988,11
6.6999998,21,1988,12
6.5999999,21,1989,1
6.6999998,21,1989,2
6.4000001,21,1989,3
6.3000002,21,1989,4
6.1999998,21,1989,5
6.1999998,21,1989,6
6.1999998,21,1989,7
6,21,1989,8
6.3000002,21,1989,9
5.8000002,21,1989,10
5.8000002,21,1989,11
5.6999998,21,1989,12
5.8000002,21,1990,1
5.4000001,21,1990,2
5.4000001,21,1990,3
5.5999999,21,1990,4
5.6999998,21,1990,5
5.9000001,21,1990,6
5.8000002,21,1990,7
5.8000002,21,1990,8
6,21,1990,9
6.0999999,21,1990,10
6.6999998,21,1990,11
6.6999998,21,1990,12
7,21,1991,1
7.3000002,21,1991,2
7.5999999,21,1991,3
7.6999998,21,1991,4
7.5999999,21,1991,5
7.4000001,21,1991,6
7.5999999,21,1991,7
7.5,21,1991,8
7.4000001,21,1991,9
7.4000001,21,1991,10
7.4000001,21,1991,11
7.5,21,1991,12
7.4000001,21,1992,1
7.1999998,21,1992,2
7.0999999,21,1992,3
7,21,1992,4
7,21,1992,5
7,21,1992,6
6.8000002,21,1992,7
6.9000001,21,1992,8
6.8000002,21,1992,9
6.8000002,21,1992,10
6.5999999,21,1992,11
6.5,21,1992,12
6.4000001,21,1993,1
6.0999999,21,1993,2
6.5,21,1993,3
6.5,21,1993,4
6.4000001,21,1993,5
6.3000002,21,1993,6
6.1999998,21,1993,7
6.1999998,21,1993,8
6,21,1993,9
6,21,1993,10
5.9000001,21,1993,11
5.6999998,21,1993,12
5.6999998,21,1994,1
5.6999998,21,1994,2
5.5,21,1994,3
5.5,21,1994,4
5.4000001,21,1994,5
5.4000001,21,1994,6
5.3000002,21,1994,7
5.3000002,21,1994,8
5.3000002,21,1994,9
5.3000002,21,1994,10
5.0999999,21,1994,11
5.0999999,21,1994,12
5.0999999,21,1995,1
5.1999998,21,1995,2
5.1999998,21,1995,3
5.3000002,21,1995,4
5.4000001,21,1995,5
5.4000001,21,1995,6
5.5999999,21,1995,7
5.5999999,21,1995,8
5.5,21,1995,9
5.5,21,1995,10
5.5999999,21,1995,11
5.4000001,21,1995,12
5.9000001,21,1996,1
5.5999999,21,1996,2
5.5999999,21,1996,3
5.6999998,21,1996,4
5.5,21,1996,5
5.5,21,1996,6
5.5999999,21,1996,7
5.5,21,1996,8
5.5,21,1996,9
5.5999999,21,1996,10
5.6999998,21,1996,11
5.8000002,21,1996,12
5.8000002,21,1997,1
5.6999998,21,1997,2
5.5999999,21,1997,3
5.5,21,1997,4
5.5999999,21,1997,5
5.4000001,21,1997,6
5.4000001,21,1997,7
5.1999998,21,1997,8
5.1999998,21,1997,9
5.0999999,21,1997,10
5,21,1997,11
4.9000001,21,1997,12
4.6999998,21,1998,1
4.6999998,21,1998,2
4.6999998,21,1998,3
4.6999998,21,1998,4
4.5999999,21,1998,5
4.5999999,21,1998,6
4.4000001,21,1998,7
4.5999999,21,1998,8
4.5999999,21,1998,9
4.5,21,1998,10
4.5,21,1998,11
4.5999999,21,1998,12
4.5999999,21,1999,1
4.5999999,21,1999,2
4.5999999,21,1999,3
4.5999999,21,1999,4
4.5999999,21,1999,5
4.6999998,21,1999,6
4.4000001,21,1999,7
4.4000001,21,1999,8
4.4000001,21,1999,9
4.4000001,21,1999,10
4.1999998,21,1999,11
4.0999999,21,1999,12
4,21,2000,1
4.0999999,21,2000,2
3.9000001,21,2000,3
3.9000001,21,2000,4
3.9000001,21,2000,5
4,21,2000,6
4.0999999,21,2000,7
4.1999998,21,2000,8
4.1999998,21,2000,9
4.3000002,21,2000,10
4.4000001,21,2000,11
4.5999999,21,2000,12
4.6999998,21,2001,1
4.9000001,21,2001,2
5,21,2001,3
5.1999998,21,2001,4
5.3000002,21,2001,5
5.4000001,21,2001,6
5.8000002,21,2001,7
5.5999999,21,2001,8
5.5999999,21,2001,9
6,21,2001,10
6.0999999,21,2001,11
6.1999998,21,2001,12
5.4000001,21,2002,1
5.1999998,21,2002,2
5.3000002,21,2002,3
5.3000002,21,2002,4
5.4000001,21,2002,5
5.1999998,21,2002,6
5.3000002,21,2002,7
11.9,22,1983,1
12.2,22,1983,2
12.4,22,1983,3
12.5,22,1983,4
12.5,22,1983,5
12.4,22,1983,6
12.2,22,1983,7
11.9,22,1983,8
11.5,22,1983,9
10.9,22,1983,10
10.5,22,1983,11
10.2,22,1983,12
9.8999996,22,1984,1
9.6999998,22,1984,2
9.6000004,22,1984,3
9.8000002,22,1984,4
9.8000002,22,1984,5
9.6999998,22,1984,6
9.6999998,22,1984,7
9.8999996,22,1984,8
10.2,22,1984,9
10.5,22,1984,10
10.7,22,1984,11
10.9,22,1984,12
11,22,1985,1
11.2,22,1985,2
11.3,22,1985,3
11.3,22,1985,4
11.3,22,1985,5
11.3,22,1985,6
11.6,22,1985,7
11.6,22,1985,8
11.6,22,1985,9
11.7,22,1985,10
12,22,1985,11
12.2,22,1985,12
12.5,22,1986,1
12.5,22,1986,2
12.4,22,1986,3
12.8,22,1986,4
13,22,1986,5
13.4,22,1986,6
13.4,22,1986,7
13.6,22,1986,8
13.6,22,1986,9
13.5,22,1986,10
13.4,22,1986,11
13.1,22,1986,12
12.9,22,1987,1
12.7,22,1987,2
12.6,22,1987,3
12.3,22,1987,4
12.1,22,1987,5
12,22,1987,6
11.8,22,1987,7
11.6,22,1987,8
11.5,22,1987,9
11.5,22,1987,10
11.5,22,1987,11
11.4,22,1987,12
11.4,22,1988,1
11.3,22,1988,2
11.3,22,1988,3
11.2,22,1988,4
11.2,22,1988,5
11,22,1988,6
11,22,1988,7
10.8,22,1988,8
10.7,22,1988,9
10.4,22,1988,10
10.2,22,1988,11
10.1,22,1988,12
10,22,1989,1
9.6999998,22,1989,2
9.1999998,22,1989,3
8.8000002,22,1989,4
8.5,22,1989,5
8.1000004,22,1989,6
7.6999998,22,1989,7
7.1999998,22,1989,8
6.8000002,22,1989,9
6.5,22,1989,10
6.5,22,1989,11
6.1999998,22,1989,12
6.0999999,22,1990,1
6,22,1990,2
6.0999999,22,1990,3
6.0999999,22,1990,4
6,22,1990,5
6,22,1990,6
6.0999999,22,1990,7
6.4000001,22,1990,8
6.6999998,22,1990,9
6.8000002,22,1990,10
6.9000001,22,1990,11
7,22,1990,12
7,22,1991,1
7,22,1991,2
7,22,1991,3
7.0999999,22,1991,4
7.3000002,22,1991,5
7.1999998,22,1991,6
7.3000002,22,1991,7
7.1999998,22,1991,8
7.1999998,22,1991,9
7.1999998,22,1991,10
7.3000002,22,1991,11
7.5,22,1991,12
7.6999998,22,1992,1
8.1000004,22,1992,2
8.1000004,22,1992,3
8.1999998,22,1992,4
8.1000004,22,1992,5
8.5,22,1992,6
8.6000004,22,1992,7
8.5,22,1992,8
8.3999996,22,1992,9
8,22,1992,10
7.9000001,22,1992,11
7.8000002,22,1992,12
7.5999999,22,1993,1
7.4000001,22,1993,2
7.4000001,22,1993,3
7.4000001,22,1993,4
7.3000002,22,1993,5
7.1999998,22,1993,6
7.1999998,22,1993,7
7.3000002,22,1993,8
7.4000001,22,1993,9
7.6999998,22,1993,10
8,22,1993,11
8,22,1993,12
8.1999998,22,1994,1
8.1999998,22,1994,2
8.1999998,22,1994,3
8.1999998,22,1994,4
8.1999998,22,1994,5
8.1999998,22,1994,6
8.1000004,22,1994,7
8.1000004,22,1994,8
7.9000001,22,1994,9
8,22,1994,10
7.8000002,22,1994,11
7.5999999,22,1994,12
7.3000002,22,1995,1
7.3000002,22,1995,2
7.3000002,22,1995,3
7.1999998,22,1995,4
7,22,1995,5
6.8000002,22,1995,6
6.6999998,22,1995,7
6.5,22,1995,8
6.5999999,22,1995,9
6.5999999,22,1995,10
6.6999998,22,1995,11
6.8000002,22,1995,12
6.9000001,22,1996,1
6.9000001,22,1996,2
6.8000002,22,1996,3
6.8000002,22,1996,4
6.8000002,22,1996,5
6.8000002,22,1996,6
6.8000002,22,1996,7
6.8000002,22,1996,8
6.6999998,22,1996,9
6.6999998,22,1996,10
6.4000001,22,1996,11
6.4000001,22,1996,12
6.3000002,22,1997,1
6.0999999,22,1997,2
6.3000002,22,1997,3
6.1999998,22,1997,4
6.4000001,22,1997,5
6.3000002,22,1997,6
6.1999998,22,1997,7
6,22,1997,8
5.9000001,22,1997,9
5.9000001,22,1997,10
6,22,1997,11
5.8000002,22,1997,12
5.5999999,22,1998,1
5.3000002,22,1998,2
5.5999999,22,1998,3
5.9000001,22,1998,4
5.8000002,22,1998,5
6,22,1998,6
6.1999998,22,1998,7
6,22,1998,8
5.8000002,22,1998,9
5.4000001,22,1998,10
5.5,22,1998,11
5.5,22,1998,12
5.4000001,22,1999,1
5.4000001,22,1999,2
5.1999998,22,1999,3
5.0999999,22,1999,4
4.9000001,22,1999,5
4.9000001,22,1999,6
5,22,1999,7
5.0999999,22,1999,8
5.1999998,22,1999,9
5.0999999,22,1999,10
4.8000002,22,1999,11
4.6999998,22,1999,12
5.0999999,22,2000,1
5.1999998,22,2000,2
5.3000002,22,2000,3
5.1999998,22,2000,4
5.5,22,2000,5
5.5999999,22,2000,6
5.5999999,22,2000,7
5.5999999,22,2000,8
5.6999998,22,2000,9
5.8000002,22,2000,10
6,22,2000,11
6,22,2000,12
6,22,2001,1
5.8000002,22,2001,2
5.8000002,22,2001,3
5.8000002,22,2001,4
5.8000002,22,2001,5
5.6999998,22,2001,6
5.6999998,22,2001,7
5.5999999,22,2001,8
6,22,2001,9
6.1999998,22,2001,10
6.5,22,2001,11
6.6999998,22,2001,12
5.9000001,22,2002,1
5.9000001,22,2002,2
5.5999999,22,2002,3
5.8000002,22,2002,4
6.5,22,2002,5
6.0999999,22,2002,6
5.5999999,22,2002,7
8,24,1983,1
7.8000002,24,1983,2
7.8000002,24,1983,3
7.4000001,24,1983,4
7.1999998,24,1983,5
7,24,1983,6
6.8000002,24,1983,7
6.5,24,1983,8
6.3000002,24,1983,9
6.1999998,24,1983,10
6,24,1983,11
5.9000001,24,1983,12
5.6999998,24,1984,1
5.5,24,1984,2
5.5999999,24,1984,3
5.6999998,24,1984,4
5.5999999,24,1984,5
5.5,24,1984,6
5.4000001,24,1984,7
5.3000002,24,1984,8
5.3000002,24,1984,9
5.0999999,24,1984,10
5.0999999,24,1984,11
5,24,1984,12
4.9000001,24,1985,1
4.8000002,24,1985,2
4.6999998,24,1985,3
4.6999998,24,1985,4
4.5999999,24,1985,5
4.5999999,24,1985,6
4.5,24,1985,7
4.5,24,1985,8
4.4000001,24,1985,9
4.5,24,1985,10
4.5,24,1985,11
4.4000001,24,1985,12
4.4000001,24,1986,1
4.5,24,1986,2
4.5999999,24,1986,3
4.4000001,24,1986,4
4.4000001,24,1986,5
4.4000001,24,1986,6
4.5,24,1986,7
4.4000001,24,1986,8
4.5,24,1986,9
4.5,24,1986,10
4.4000001,24,1986,11
4.4000001,24,1986,12
4.3000002,24,1987,1
4.1999998,24,1987,2
4.1999998,24,1987,3
4.0999999,24,1987,4
4.1999998,24,1987,5
4.1999998,24,1987,6
4.1999998,24,1987,7
4.1999998,24,1987,8
4.3000002,24,1987,9
4.3000002,24,1987,10
4.4000001,24,1987,11
4.4000001,24,1987,12
4.6999998,24,1988,1
4.5999999,24,1988,2
4.5,24,1988,3
4.4000001,24,1988,4
4.5999999,24,1988,5
4.5999999,24,1988,6
4.5,24,1988,7
4.5999999,24,1988,8
4.5,24,1988,9
4.4000001,24,1988,10
4.0999999,24,1988,11
4,24,1988,12
3.8,24,1989,1
3.7,24,1989,2
3.7,24,1989,3
3.7,24,1989,4
3.7,24,1989,5
3.5999999,24,1989,6
3.5999999,24,1989,7
3.5999999,24,1989,8
3.7,24,1989,9
3.7,24,1989,10
3.7,24,1989,11
3.8,24,1989,12
4.3000002,24,1990,1
4,24,1990,2
3.9000001,24,1990,3
4.0999999,24,1990,4
4.4000001,24,1990,5
4.5999999,24,1990,6
4.8000002,24,1990,7
4.9000001,24,1990,8
5.0999999,24,1990,9
5.1999998,24,1990,10
5.5,24,1990,11
5.5,24,1990,12
5.8000002,24,1991,1
6.3000002,24,1991,2
6.0999999,24,1991,3
6.0999999,24,1991,4
6,24,1991,5
5.9000001,24,1991,6
5.9000001,24,1991,7
5.8000002,24,1991,8
5.8000002,24,1991,9
5.9000001,24,1991,10
6.0999999,24,1991,11
6.3000002,24,1991,12
6.5999999,24,1992,1
6.8000002,24,1992,2
6.8000002,24,1992,3
6.8000002,24,1992,4
6.8000002,24,1992,5
6.8000002,24,1992,6
6.6999998,24,1992,7
6.5,24,1992,8
6.6999998,24,1992,9
6.6999998,24,1992,10
6.5999999,24,1992,11
6.5,24,1992,12
6.4000001,24,1993,1
6.3000002,24,1993,2
6.4000001,24,1993,3
6.5,24,1993,4
6.4000001,24,1993,5
6.4000001,24,1993,6
6.3000002,24,1993,7
6.1999998,24,1993,8
6.0999999,24,1993,9
6,24,1993,10
5.9000001,24,1993,11
5.8000002,24,1993,12
5.4000001,24,1994,1
5.4000001,24,1994,2
5.3000002,24,1994,3
5.0999999,24,1994,4
5.0999999,24,1994,5
5,24,1994,6
5,24,1994,7
5,24,1994,8
5,24,1994,9
4.9000001,24,1994,10
4.9000001,24,1994,11
5,24,1994,12
4.9000001,24,1995,1
5.0999999,24,1995,2
5,24,1995,3
5.0999999,24,1995,4
5.0999999,24,1995,5
5.3000002,24,1995,6
5.0999999,24,1995,7
5.1999998,24,1995,8
5.0999999,24,1995,9
5.1999998,24,1995,10
5.0999999,24,1995,11
5,24,1995,12
5.5999999,24,1996,1
5.0999999,24,1996,2
5,24,1996,3
4.9000001,24,1996,4
4.8000002,24,1996,5
4.6999998,24,1996,6
4.8000002,24,1996,7
4.6999998,24,1996,8
4.8000002,24,1996,9
4.6999998,24,1996,10
4.6999998,24,1996,11
4.8000002,24,1996,12
4.9000001,24,1997,1
5,24,1997,2
5,24,1997,3
5,24,1997,4
5,24,1997,5
5.1999998,24,1997,6
5.1999998,24,1997,7
5.0999999,24,1997,8
5.3000002,24,1997,9
5.0999999,24,1997,10
5.0999999,24,1997,11
5,24,1997,12
5,24,1998,1
4.9000001,24,1998,2
4.8000002,24,1998,3
4.8000002,24,1998,4
4.6999998,24,1998,5
4.6999998,24,1998,6
4.6999998,24,1998,7
4.5,24,1998,8
4.3000002,24,1998,9
4.0999999,24,1998,10
4,24,1998,11
3.9000001,24,1998,12
3.7,24,1999,1
3.5999999,24,1999,2
3.7,24,1999,3
3.5999999,24,1999,4
3.5,24,1999,5
3.5,24,1999,6
3.5,24,1999,7
3.4000001,24,1999,8
3.4000001,24,1999,9
3.5,24,1999,10
3.5,24,1999,11
3.5999999,24,1999,12
3.5,24,2000,1
3.7,24,2000,2
3.5999999,24,2000,3
3.8,24,2000,4
3.9000001,24,2000,5
4,24,2000,6
3.9000001,24,2000,7
4,24,2000,8
4,24,2000,9
4,24,2000,10
4,24,2000,11
3.9000001,24,2000,12
3.8,24,2001,1
3.8,24,2001,2
3.8,24,2001,3
3.9000001,24,2001,4
4,24,2001,5
4,24,2001,6
4.0999999,24,2001,7
4.0999999,24,2001,8
4.1999998,24,2001,9
4.3000002,24,2001,10
4.4000001,24,2001,11
4.4000001,24,2001,12
4.6999998,24,2002,1
4.5999999,24,2002,2
5.3000002,24,2002,3
5.4000001,24,2002,4
4.8000002,24,2002,5
4.1999998,24,2002,6
4.1999998,24,2002,7
8,25,1983,1
7.8000002,25,1983,2
7.6999998,25,1983,3
7.3000002,25,1983,4
7.0999999,25,1983,5
6.9000001,25,1983,6
6.5,25,1983,7
6.5,25,1983,8
6.4000001,25,1983,9
6.4000001,25,1983,10
6.1999998,25,1983,11
6,25,1983,12
5.6999998,25,1984,1
5.5,25,1984,2
5.3000002,25,1984,3
5.1999998,25,1984,4
4.9000001,25,1984,5
4.6999998,25,1984,6
4.5,25,1984,7
4.5,25,1984,8
4.4000001,25,1984,9
4.1999998,25,1984,10
4.1999998,25,1984,11
4,25,1984,12
3.9000001,25,1985,1
4,25,1985,2
3.8,25,1985,3
3.9000001,25,1985,4
4,25,1985,5
4,25,1985,6
4,25,1985,7
3.9000001,25,1985,8
3.8,25,1985,9
3.9000001,25,1985,10
4,25,1985,11
3.9000001,25,1985,12
3.8,25,1986,1
3.8,25,1986,2
3.8,25,1986,3
3.8,25,1986,4
4,25,1986,5
3.9000001,25,1986,6
3.8,25,1986,7
4,25,1986,8
4.0999999,25,1986,9
3.9000001,25,1986,10
3.9000001,25,1986,11
3.7,25,1986,12
3.4000001,25,1987,1
3.5999999,25,1987,2
3.5999999,25,1987,3
3.5,25,1987,4
3.4000001,25,1987,5
3.2,25,1987,6
2.8,25,1987,7
3,25,1987,8
3.0999999,25,1987,9
3.0999999,25,1987,10
3,25,1987,11
3.0999999,25,1987,12
3.0999999,25,1988,1
3.2,25,1988,2
3.0999999,25,1988,3
3,25,1988,4
3.0999999,25,1988,5
3.3,25,1988,6
3.3,25,1988,7
3.2,25,1988,8
3.3,25,1988,9
3.4000001,25,1988,10
3.5,25,1988,11
3.5999999,25,1988,12
3.4000001,25,1989,1
3.4000001,25,1989,2
3.5,25,1989,3
3.5999999,25,1989,4
3.8,25,1989,5
3.9000001,25,1989,6
4.0999999,25,1989,7
4.1999998,25,1989,8
4.4000001,25,1989,9
4.5,25,1989,10
4.5999999,25,1989,11
4.6999998,25,1989,12
4.9000001,25,1990,1
5.0999999,25,1990,2
5.3000002,25,1990,3
5.5,25,1990,4
5.5999999,25,1990,5
5.6999998,25,1990,6
6.0999999,25,1990,7
6.3000002,25,1990,8
6.4000001,25,1990,9
6.8000002,25,1990,10
7.1999998,25,1990,11
7.5999999,25,1990,12
8.3000002,25,1991,1
8.8999996,25,1991,2
9.1999998,25,1991,3
9.1000004,25,1991,4
9.1999998,25,1991,5
9.3000002,25,1991,6
9.6000004,25,1991,7
9.3000002,25,1991,8
9.1000004,25,1991,9
9,25,1991,10
8.8999996,25,1991,11
8.8000002,25,1991,12
8.8000002,25,1992,1
8.8000002,25,1992,2
8.8000002,25,1992,3
8.6999998,25,1992,4
8.6999998,25,1992,5
8.6999998,25,1992,6
8.6000004,25,1992,7
8.5,25,1992,8
8.5,25,1992,9
8.1999998,25,1992,10
8.1999998,25,1992,11
8,25,1992,12
7.5,25,1993,1
7.4000001,25,1993,2
7.1999998,25,1993,3
7.0999999,25,1993,4
7,25,1993,5
6.9000001,25,1993,6
6.6999998,25,1993,7
6.6999998,25,1993,8
6.8000002,25,1993,9
6.5999999,25,1993,10
6.5,25,1993,11
6.4000001,25,1993,12
6.4000001,25,1994,1
6.4000001,25,1994,2
6.3000002,25,1994,3
6.0999999,25,1994,4
6.0999999,25,1994,5
6,25,1994,6
5.9000001,25,1994,7
5.9000001,25,1994,8
5.8000002,25,1994,9
5.9000001,25,1994,10
5.6999998,25,1994,11
5.6999998,25,1994,12
5.5999999,25,1995,1
5.5999999,25,1995,2
5.3000002,25,1995,3
5.4000001,25,1995,4
5.4000001,25,1995,5
5.5,25,1995,6
5.5,25,1995,7
5.4000001,25,1995,8
5.3000002,25,1995,9
5.1999998,25,1995,10
5.0999999,25,1995,11
5,25,1995,12
4.9000001,25,1996,1
4.8000002,25,1996,2
4.5999999,25,1996,3
4.5999999,25,1996,4
4.4000001,25,1996,5
4.3000002,25,1996,6
4.0999999,25,1996,7
4,25,1996,8
4.0999999,25,1996,9
4,25,1996,10
4,25,1996,11
4,25,1996,12
4.0999999,25,1997,1
4.0999999,25,1997,2
4.0999999,25,1997,3
4.1999998,25,1997,4
4.0999999,25,1997,5
4,25,1997,6
4.0999999,25,1997,7
4.0999999,25,1997,8
4,25,1997,9
3.8,25,1997,10
3.8,25,1997,11
3.8,25,1997,12
3.5999999,25,1998,1
3.5,25,1998,2
3.5,25,1998,3
3.3,25,1998,4
3.5,25,1998,5
3.3,25,1998,6
3.2,25,1998,7
3.2,25,1998,8
3.4000001,25,1998,9
3.2,25,1998,10
3.0999999,25,1998,11
3.2,25,1998,12
3.3,25,1999,1
3.2,25,1999,2
3.2,25,1999,3
3.2,25,1999,4
3.3,25,1999,5
3.2,25,1999,6
3.2,25,1999,7
3.2,25,1999,8
3.2,25,1999,9
3.2,25,1999,10
3.0999999,25,1999,11
3.0999999,25,1999,12
3,25,2000,1
2.9000001,25,2000,2
2.5999999,25,2000,3
2.5999999,25,2000,4
2.5999999,25,2000,5
2.5999999,25,2000,6
2.5999999,25,2000,7
2.5,25,2000,8
2.5999999,25,2000,9
2.5,25,2000,10
2.5999999,25,2000,11
2.5999999,25,2000,12
2.7,25,2001,1
2.9000001,25,2001,2
3.0999999,25,2001,3
3.3,25,2001,4
3.5,25,2001,5
3.5999999,25,2001,6
3.8,25,2001,7
4,25,2001,8
4,25,2001,9
4.1999998,25,2001,10
4.4000001,25,2001,11
4.4000001,25,2001,12
4.4000001,25,2002,1
4.4000001,25,2002,2
4.3000002,25,2002,3
4.6999998,25,2002,4
4.5,25,2002,5
4.8000002,25,2002,6
4.9000001,25,2002,7
16.1,26,1983,1
15.5,26,1983,2
15.2,26,1983,3
15,26,1983,4
14.8,26,1983,5
14.4,26,1983,6
14,26,1983,7
13.7,26,1983,8
13.4,26,1983,9
13.1,26,1983,10
12.6,26,1983,11
12.4,26,1983,12
11.9,26,1984,1
11.7,26,1984,2
11.5,26,1984,3
11.5,26,1984,4
11.4,26,1984,5
11.3,26,1984,6
11.1,26,1984,7
10.9,26,1984,8
10.8,26,1984,9
10.8,26,1984,10
10.7,26,1984,11
10.6,26,1984,12
10.3,26,1985,1
10.3,26,1985,2
10.3,26,1985,3
10.3,26,1985,4
10.1,26,1985,5
10.1,26,1985,6
10,26,1985,7
9.8999996,26,1985,8
9.8000002,26,1985,9
9.6000004,26,1985,10
9.3999996,26,1985,11
9.1000004,26,1985,12
9.1000004,26,1986,1
9.1000004,26,1986,2
9,26,1986,3
9,26,1986,4
9.1000004,26,1986,5
8.8000002,26,1986,6
8.8000002,26,1986,7
8.6000004,26,1986,8
8.6999998,26,1986,9
8.6000004,26,1986,10
8.3999996,26,1986,11
8.1999998,26,1986,12
8.1999998,26,1987,1
8.1000004,26,1987,2
8.1999998,26,1987,3
8.1999998,26,1987,4
8.3000002,26,1987,5
8.1999998,26,1987,6
8.6000004,26,1987,7
8.1999998,26,1987,8
8,26,1987,9
7.9000001,26,1987,10
8,26,1987,11
8,26,1987,12
8.1999998,26,1988,1
8.1999998,26,1988,2
8,26,1988,3
7.9000001,26,1988,4
7.6999998,26,1988,5
7.5999999,26,1988,6
7.5,26,1988,7
7.5999999,26,1988,8
7.3000002,26,1988,9
7.1999998,26,1988,10
7,26,1988,11
7,26,1988,12
6.8000002,26,1989,1
6.8000002,26,1989,2
6.9000001,26,1989,3
6.9000001,26,1989,4
6.9000001,26,1989,5
7.0999999,26,1989,6
7.1999998,26,1989,7
7.1999998,26,1989,8
7.3000002,26,1989,9
7.4000001,26,1989,10
7.4000001,26,1989,11
7.3000002,26,1989,12
8.1999998,26,1990,1
7.5999999,26,1990,2
7.5,26,1990,3
7.5,26,1990,4
7.5999999,26,1990,5
7.5,26,1990,6
7.5,26,1990,7
7.5,26,1990,8
7.5,26,1990,9
7.5,26,1990,10
7.9000001,26,1990,11
7.6999998,26,1990,12
7.9000001,26,1991,1
9.8000002,26,1991,2
9.8999996,26,1991,3
9.8999996,26,1991,4
9.5,26,1991,5
9.3999996,26,1991,6
9.1000004,26,1991,7
9.1999998,26,1991,8
9.1999998,26,1991,9
9.1999998,26,1991,10
9.1999998,26,1991,11
9.1999998,26,1991,12
9.5,26,1992,1
9.3999996,26,1992,2
9.5,26,1992,3
9.3000002,26,1992,4
9.1999998,26,1992,5
9.1000004,26,1992,6
9,26,1992,7
8.8000002,26,1992,8
8.6000004,26,1992,9
8.3999996,26,1992,10
8.1000004,26,1992,11
7.8000002,26,1992,12
7.4000001,26,1993,1
7.3000002,26,1993,2
7.1999998,26,1993,3
7.1999998,26,1993,4
7.1999998,26,1993,5
7.1999998,26,1993,6
6.9000001,26,1993,7
7,26,1993,8
6.9000001,26,1993,9
6.9000001,26,1993,10
6.8000002,26,1993,11
6.8000002,26,1993,12
6.5999999,26,1994,1
6.5999999,26,1994,2
6.3000002,26,1994,3
6.0999999,26,1994,4
6,26,1994,5
5.9000001,26,1994,6
5.8000002,26,1994,7
5.6999998,26,1994,8
5.5999999,26,1994,9
5.5,26,1994,10
5.3000002,26,1994,11
5.3000002,26,1994,12
5.4000001,26,1995,1
5.5,26,1995,2
5.5,26,1995,3
5.5,26,1995,4
5.5,26,1995,5
5.5,26,1995,6
5.5,26,1995,7
5.3000002,26,1995,8
5.1999998,26,1995,9
5.0999999,26,1995,10
5.1999998,26,1995,11
5,26,1995,12
5,26,1996,1
5,26,1996,2
5.0999999,26,1996,3
5,26,1996,4
5,26,1996,5
4.9000001,26,1996,6
4.8000002,26,1996,7
4.8000002,26,1996,8
4.8000002,26,1996,9
4.8000002,26,1996,10
4.6999998,26,1996,11
4.5999999,26,1996,12
4.5999999,26,1997,1
4.4000001,26,1997,2
4.3000002,26,1997,3
4.4000001,26,1997,4
4.1999998,26,1997,5
4.1999998,26,1997,6
4.1999998,26,1997,7
4.0999999,26,1997,8
4.0999999,26,1997,9
4,26,1997,10
4,26,1997,11
4,26,1997,12
3.9000001,26,1998,1
3.9000001,26,1998,2
3.8,26,1998,3
3.7,26,1998,4
3.7,26,1998,5
3.8,26,1998,6
4.4000001,26,1998,7
3.8,26,1998,8
3.9000001,26,1998,9
3.9000001,26,1998,10
3.8,26,1998,11
3.9000001,26,1998,12
4.0999999,26,1999,1
4.0999999,26,1999,2
4,26,1999,3
3.9000001,26,1999,4
3.9000001,26,1999,5
3.8,26,1999,6
3.7,26,1999,7
3.5999999,26,1999,8
3.5999999,26,1999,9
3.7,26,1999,10
3.5999999,26,1999,11
